_idx,first_name,_company_name,_company_website,_country,primary_service,sub_industry,client_profile,matrix_key,matrix_pain_used,custom_personalisation,full_email
896,,Shire,,,staffing,home_care,enterprise_public,staffing__home_care,can't maintain caseloads when caregivers churn every 3 months,figured i'd reach out - i talk to a lot of ops directors in home health and they keep saying they can't maintain caseloads when caregivers churn every 3 months,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops directors in home health and they keep saying they can't maintain caseloads when caregivers churn every 3 months

worth intro'ing you?"
897,,TalentHub Recruitment,,,permanent_recruiting,saas,vc_growth,permanent_recruiting__saas,posting the same roles for 6 weeks and still interviewing wrong people,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still interview wrong people,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still interview wrong people

worth intro'ing you?"
898,,Keyman Personnel,,,staffing,civil_infrastructure,enterprise_private,staffing__civil_infrastructure,public works deadlines don't move but the skilled labor pool keeps shrinking,figured i'd reach out - i talk to a lot of project directors in infrastructure and they keep saying they can't meet static public works deadlines as skilled labor keeps shrinking,"your name came up on my end,

figured i'd reach out - i talk to a lot of project directors in infrastructure and they keep saying they can't meet static public works deadlines as skilled labor keeps shrinking

worth intro'ing you?"
899,,AIMS International Germany,,,executive_search,null,mixed_types,executive_search__null,keep running senior searches that drag on and surface the wrong candidates,figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates,"your name came up on my end,

figured i'd reach out - i talk to a lot of founders and execs at growing firms and they keep saying they keep running senior searches that drag on and surface the wrong candidates

worth intro'ing you?"
900,,EvoTalents | Recruitment Agency,,,permanent_recruiting,saas,mixed_types,permanent_recruiting__saas,posting the same roles for 6 weeks and still interviewing wrong people,figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still interview wrong people,"your name came up on my end,

figured i'd reach out - i talk to a lot of SaaS founders scaling and they keep saying they keep posting the same roles for weeks and still interview wrong people

worth intro'ing you?"
901,,TalentIn,,,permanent_recruiting,gaming,mixed_types,permanent_recruiting__gaming,keep interviewing the same candidates and never finding the right fit,figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they recycling the same profiles and never finding the right fit,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR directors and hiring managers and they keep saying they recycling the same profiles and never finding the right fit

worth intro'ing you?"
902,,Global FindNewJob,,,staffing,it_services,unknown_type,staffing__it_services,keep losing contractors mid-project because margins are too thin,figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin,"your name came up on my end,

figured i'd reach out - i talk to a lot of IT managers in mid-market tech and they keep saying they keep losing contractors mid-project as margins get too thin

worth intro'ing you?"
903,,itMatch,,,permanent_recruiting,ai_ml,mixed_types,permanent_recruiting__ai_ml,everyone wants ML engineers but nobody can find ones who ship,figured i'd reach out - i talk to a lot of CTOs at AI companies and they keep saying they can't find ML engineers who actually ship on time,"your name came up on my end,

figured i'd reach out - i talk to a lot of CTOs at AI companies and they keep saying they can't find ML engineers who actually ship on time

worth intro'ing you?"
904,,OnHires,,,staffing,cybersecurity,vc_growth,staffing__cybersecurity,can't find vetted security contractors who clear background checks fast,figured i'd reach out - i talk to a lot of CISOs in mid-market tech and they keep saying they can't find vetted security contractors who clear background checks fast,"your name came up on my end,

figured i'd reach out - i talk to a lot of CISOs in mid-market tech and they keep saying they can't find vetted security contractors who clear background checks fast

worth intro'ing you?"
905,,Procer Worldwide Technical Services,,,staffing,energy_oil_gas,enterprise_public,staffing__energy_oil_gas,can't flex headcount fast enough when the business actually needs it,figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it,"your name came up on my end,

figured i'd reach out - i talk to a lot of ops and HR in mid-market and they keep saying they can't flex headcount fast enough when the business actually needs it

worth intro'ing you?"
906,,N2Growth,,,executive_search,hospitals,mixed_types,executive_search__hospitals,can't fill last-minute shifts without paying agency premiums,figured i'd reach out - i talk to a lot of HR in hospitals and they keep saying they can't fill last-minute shifts without paying agency premiums,"your name came up on my end,

figured i'd reach out - i talk to a lot of HR in hospitals and they keep saying they can't fill last-minute shifts without paying agency premiums

worth intro'ing you?"
